TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
103,A69-1105-103,2016-05-27 14:24:55,1278.23,933.22,2.122,51.097010,5.114045,4,61.0,,,2.1224,,S12 S14 S16 S18-2 S8,S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-27 14:25:52,1247.44,913.72,1.668,51.096834,5.113605,4,118.5,,,1.6676,,S12 S14 S18 S18-2 S7 S9,S12 S14 S18 S18-2 S7
103,A69-1105-103,2016-05-27 14:26:23,1228.96,911.60,1.668,51.096815,5.113341,1,177.2,,,1.6676,,S12 S13 S14 S18-2 S9,S12 S14 S18-2
103,A69-1105-103,2016-05-27 14:26:47,1199.26,910.18,1.668,51.096803,5.112918,4,51.5,,,1.6676,,S12 S13 S14 S18 S7 S9,S12 S14 S18 S7
103,A69-1105-103,2016-05-27 14:27:14,1195.99,896.13,2.274,51.096676,5.112871,2,50.0,,,2.2740,,S12 S13 S14 S18-2 S8 S9,S12 S14 S18-2 S8
103,A69-1105-103,2016-05-27 14:28:14,1180.57,879.19,2.274,51.096524,5.112651,2,39.4,,,2.2740,,S10 S12 S13 S14 S7 S9,S10 S12 S14 S7
103,A69-1105-103,2016-05-27 14:28:46,1159.40,902.86,1.743,51.096737,5.112348,3,25.9,,,1.7434,,S12 S13 S14 S7 S8,S12 S14 S7 S8
103,A69-1105-103,2016-05-27 14:29:13,1131.52,915.20,1.819,51.096848,5.111950,5,21.4,,,1.8192,,S10 S12 S13 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:29:46,1122.52,929.17,1.516,51.096973,5.111822,6,13.3,,,1.5160,,S12 S13 S14 S16 S7 S8 S9,S12 S13 S16 S7 S8 S9
103,A69-1105-103,2016-05-27 14:30:14,1105.08,936.67,1.668,51.097041,5.111573,3,19.6,,,1.6676,,S14 S18-2 S7 S8 S9,S14 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-27 14:31:50,1088.34,916.63,1.819,51.096861,5.111334,10,5.5,,,1.8192,,S10 S12 S13 S14 S17 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:32:26,1066.44,917.08,3.714,51.096865,5.111021,5,5.0,,,3.7142,,S10 S13 S7 S8 S9,S10 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:32:58,1050.17,931.95,1.743,51.096998,5.110789,12,4.2,,,1.7434,,S10 S12 S13 S14 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:33:27,1041.65,943.15,3.032,51.097099,5.110668,10,4.2,,,3.0320,,S10 S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:34:03,1061.75,940.69,1.971,51.097077,5.110954,11,4.2,,,1.9708,,S10 S12 S13 S14 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:34:37,1078.68,942.52,3.487,51.097093,5.111196,3,6.4,,,3.4868,,S10 S12 S13 S16 S7 S9,S10 S12 S16 S7 S9
103,A69-1105-103,2016-05-27 14:35:08,1095.19,935.60,2.047,51.097031,5.111432,3,7.6,,,2.0466,,S12 S13 S7 S8 S9,S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:35:58,1050.66,1003.96,3.184,51.097646,5.110796,3,11.9,,,3.1836,,S12 S13 S14 S18-2 S8,S12 S14 S18-2 S8
103,A69-1105-103,2016-05-27 14:36:28,1133.77,934.04,1.971,51.097017,5.111983,2,51.1,,,1.9708,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-05-27 14:38:05,1194.93,948.71,3.108,51.097149,5.112856,4,54.2,,,3.1078,,S10 S12 S13 S14 S16 S18 S18-2 S7 S8,S10 S12 S16 S7 S8
103,A69-1105-103,2016-05-27 14:38:38,1203.04,962.94,2.198,51.097277,5.112972,3,133.6,,,2.1982,,S10 S14 S16 S17 S18 S18-2 S8 S9,S10 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-27 14:39:07,1183.41,978.86,1.819,51.097420,5.112691,7,15.4,,,1.8192,,S12 S13 S14 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-05-27 14:39:44,1227.01,1000.53,1.516,51.097615,5.113314,6,31.5,,,1.5160,,S13 S14 S16 S18 S18-2 S7 S8 S9,S13 S14 S16 S7 S8 S9
103,A69-1105-103,2016-05-27 14:41:55,1281.61,981.97,2.122,51.097448,5.114093,5,44.4,,,2.1224,,S12 S14 S16 S18 S18-2 S7 S8 S9,S12 S14 S16 S7 S8
103,A69-1105-103,2016-05-27 14:42:29,1051.37,937.54,1.516,51.097049,5.110806,2,4.3,,,1.5160,,S12 S13 S18-2 S8,S12 S13 S18-2 S8
103,A69-1105-103,2016-05-27 14:43:23,1291.70,979.84,1.819,51.097429,5.114237,2,57.7,,,1.8192,,S12 S13 S14 S16 S18-2 S8 S9,S12 S14 S16 S8
103,A69-1105-103,2016-05-27 14:43:48,1059.48,935.45,1.516,51.097030,5.110922,9,4.3,,,1.5160,,S10 S12 S13 S15 S16 S17 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:44:15,1048.64,944.02,1.213,51.097107,5.110767,11,4.3,,,1.2128,,S12 S13 S14 S18 S18-2 S7 S9,S12 S13 S14 S18-2 S7 S9
103,A69-1105-103,2016-05-27 14:44:50,1256.14,953.17,1.516,51.097189,5.113729,5,31.4,,,1.5160,,S12 S14 S16 S17 S18-2 S8,S12 S14 S16 S17 S18-2 S8
103,A69-1105-103,2016-05-27 14:45:21,1249.24,941.10,1.440,51.097081,5.113631,6,51.4,,,1.4402,,S10 S14 S16 S17 S18-2 S7 S8,S10 S14 S16 S18-2 S7 S8
103,A69-1105-103,2016-05-27 14:45:46,1072.54,985.71,1.592,51.097482,5.111109,7,6.6,,,1.5918,,S12 S14 S18 S18-2 S8 S9,S12 S14 S18 S18-2 S8 S9
103,A69-1105-103,2016-05-27 14:46:14,1208.08,923.28,1.592,51.096920,5.113043,3,28.9,,,1.5918,,S12 S13 S14 S16 S17 S18 S18-2 S7 S9,S12 S14 S16 S7
103,A69-1105-103,2016-05-27 14:47:52,1103.43,911.50,2.350,51.096814,5.111549,5,10.6,,,2.3498,,S10 S12 S13 S14 S18-2 S7 S9,S10 S12 S13 S18-2 S7 S9
103,A69-1105-103,2016-05-27 14:49:03,1134.28,915.16,1.668,51.096847,5.111990,5,22.6,,,1.6676,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:50:00,1097.09,911.38,1.440,51.096813,5.111459,9,6.7,,,1.4402,,S10 S12 S13 S14 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:50:31,1076.80,912.96,1.364,51.096828,5.111169,14,4.7,,,1.3644,,S10 S12 S13 S14 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:50:54,1065.75,922.46,1.516,51.096913,5.111012,12,4.3,,,1.5160,,S10 S12 S13 S14 S17 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:51:20,1054.53,934.20,1.971,51.097019,5.110851,11,4.2,,,1.9708,,S10 S12 S13 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 14:51:50,1063.09,942.52,2.274,51.097093,5.110974,11,4.3,,,2.2740,,S10 S12 S13 S14 S7 S9,S10 S12 S13 S14 S7 S9
103,A69-1105-103,2016-05-27 14:52:12,1072.57,941.07,3.032,51.097080,5.111109,5,5.2,,,3.0320,,S12 S13 S14 S7 S8 S9,S12 S14 S7 S8 S9
103,A69-1105-103,2016-05-27 14:52:36,1084.23,935.78,2.274,51.097033,5.111275,3,6.6,,,2.2740,,S10 S12 S13 S18-2 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-05-27 14:53:00,1096.46,929.55,1.895,51.096977,5.111450,3,8.4,,,1.8950,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-05-27 14:53:28,1116.02,921.25,1.971,51.096902,5.111729,2,18.9,,,1.9708,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-05-27 14:54:03,1115.74,913.97,2.047,51.096837,5.111725,3,20.1,,,2.0466,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-05-27 14:54:34,1143.00,912.38,2.274,51.096822,5.112114,2,20.9,,,2.2740,,S10 S12 S13 S14 S18-2 S8 S9,S10 S12 S18-2 S8
103,A69-1105-103,2016-05-27 14:58:07,1252.07,959.19,2.047,51.097243,5.113671,3,41.7,,,2.0466,,S12 S14 S16 S18-2 S9,S12 S14 S16 S18-2
103,A69-1105-103,2016-05-27 14:58:56,1234.12,999.03,1.668,51.097601,5.113415,6,37.8,,,1.6676,,S12 S13 S14 S18-2 S7 S8,S12 S13 S14 S18-2 S7 S8
103,A69-1105-103,2016-05-27 14:59:26,1076.62,933.16,1.516,51.097009,5.111167,8,5.1,,,1.5160,,S12 S13 S14 S16 S8 S9,S12 S13 S14 S16 S8 S9
103,A69-1105-103,2016-05-27 15:01:18,1219.52,1004.29,3.108,51.097648,5.113207,6,23.7,,,3.1078,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-05-27 15:02:33,1176.49,1017.26,2.956,51.097765,5.112593,8,12.7,,,2.9562,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-05-27 15:03:10,1159.15,1025.14,2.956,51.097836,5.112345,10,9.5,,,2.9562,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-27 15:03:47,1135.22,1030.79,2.880,51.097887,5.112003,14,7.9,,,2.8804,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:04:24,1111.99,1034.68,2.729,51.097922,5.111672,16,6.3,,,2.7288,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:05:01,1091.90,1037.68,3.108,51.097949,5.111385,16,5.6,,,3.1078,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:05:37,1077.26,1034.93,3.108,51.097924,5.111176,16,5.1,,,3.1078,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:06:11,1058.93,1031.95,2.880,51.097897,5.110914,15,4.8,,,2.8804,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:06:41,1046.37,1025.72,4.093,51.097841,5.110735,13,4.8,,,4.0932,,S10 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:07:04,1046.81,1010.00,3.032,51.097700,5.110741,15,4.4,,,3.0320,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:07:58,1018.99,999.16,3.411,51.097602,5.110344,14,4.3,,,3.4110,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:08:35,995.95,1006.09,2.501,51.097665,5.110015,8,4.4,,,2.5014,,S10 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:09:10,979.95,1003.39,3.335,51.097640,5.109787,10,4.2,,,3.3352,,S10 S12 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:10:13,978.95,1001.81,2.653,51.097626,5.109772,15,4.2,,,2.6530,,S14 S15 S16 S17 S18 S18-2 S8,S14 S15 S16 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:10:59,984.37,1026.32,3.335,51.097847,5.109850,9,4.3,,,3.3352,,S13 S14 S15 S16 S17 S18 S18-2 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:11:23,987.36,1037.88,3.790,51.097951,5.109893,11,4.2,,,3.7900,,S14 S15 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:11:51,993.21,1051.58,3.790,51.098074,5.109976,11,4.5,,,3.7900,,S10 S14 S15 S16 S17 S18 S18-2 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:12:25,1011.96,1050.51,3.487,51.098064,5.110244,4,5.5,,,3.4868,,S12 S14 S15 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:12:55,1026.18,1045.76,3.108,51.098021,5.110447,4,6.9,,,3.1078,,S12 S14 S16 S17 S18 S18-2 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:13:17,1035.81,1043.16,3.638,51.097998,5.110584,6,6.8,,,3.6384,,S14 S15 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:13:40,1029.92,1043.88,3.411,51.098004,5.110500,2,8.3,,,3.4110,,S14 S17 S18 S18-2 S8,S14 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-27 15:14:04,1044.34,1032.37,3.790,51.097901,5.110706,7,4.7,,,3.7900,,S13 S14 S15 S16 S17 S18 S18-2 S8,S13 S14 S16 S17 S18-2 S8
103,A69-1105-103,2016-05-27 15:15:03,1035.48,997.91,3.638,51.097591,5.110579,14,4.3,,,3.6384,,S13 S14 S15 S16 S17 S18 S18-2 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:15:30,1032.85,994.54,3.411,51.097561,5.110542,13,4.4,,,3.4110,,S13 S14 S16 S17 S18-2 S7 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:16:04,1047.13,990.02,3.487,51.097520,5.110746,14,4.4,,,3.4868,,S12 S13 S14 S16 S17 S18-2 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-27 15:16:33,1059.95,985.69,3.411,51.097481,5.110929,11,4.6,,,3.4110,,S12 S13 S14 S16 S18 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-27 15:17:09,1069.98,981.16,3.638,51.097441,5.111072,6,4.8,,,3.6384,,S12 S13 S14 S18-2 S9,S12 S13 S14 S18-2 S9
103,A69-1105-103,2016-05-27 15:17:45,1082.67,972.21,3.487,51.097360,5.111253,11,4.9,,,3.4868,,S12 S13 S14 S16 S8 S9,S12 S13 S14 S16 S8 S9
103,A69-1105-103,2016-05-27 15:18:19,1122.95,971.05,3.259,51.097350,5.111828,2,9.4,,,3.2594,,S12 S13 S14 S8,S12 S13 S14 S8
103,A69-1105-103,2016-05-27 15:18:50,1106.70,958.22,3.032,51.097234,5.111596,2,12.7,,,3.0320,,S12 S13 S16 S7 S9,S12 S16 S7 S9
103,A69-1105-103,2016-05-27 15:19:14,1119.03,956.36,3.335,51.097218,5.111772,1,38.7,,,3.3352,,S12 S13 S7 S9,S12 S7 S9
103,A69-1105-103,2016-05-27 15:20:36,1128.31,930.77,3.638,51.096988,5.111905,2,43.8,,,3.6384,,S10 S12 S13 S7,S10 S12 S13 S7
103,A69-1105-103,2016-05-27 15:21:04,1148.34,927.33,3.714,51.096957,5.112191,4,63.5,,,3.7142,,S10 S12 S13 S16 S18-2 S7 S9,S10 S12 S13 S16 S7 S9
103,A69-1105-103,2016-05-27 15:21:39,1144.24,913.14,4.093,51.096829,5.112132,4,31.3,,,4.0932,,S10 S12 S13 S16 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 15:22:13,1138.62,898.47,3.866,51.096697,5.112052,2,241.0,,,3.8658,,S10 S12 S13 S7,S10 S12 S13 S7
103,A69-1105-103,2016-05-27 15:22:41,1132.47,884.97,3.411,51.096576,5.111964,5,38.2,,,3.4110,,S10 S12 S13 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 15:23:17,1124.13,885.66,2.956,51.096582,5.111845,2,40.9,,,2.9562,,S10 S13 S7 S9,S10 S13 S7 S9
103,A69-1105-103,2016-05-27 15:24:22,1109.91,877.70,2.426,51.096511,5.111642,2,20.9,,,2.4256,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-05-27 15:30:06,1059.97,888.30,2.426,51.096606,5.110929,1,7.7,,,2.4256,,S12 S13 S7 S9,S13 S7 S9
103,A69-1105-103,2016-05-27 15:30:43,1044.86,901.85,2.805,51.096728,5.110713,7,4.3,,,2.8046,,S12 S13 S14 S7 S9,S12 S13 S14 S7 S9
103,A69-1105-103,2016-05-27 15:31:19,1034.35,907.59,3.335,51.096779,5.110563,10,4.3,,,3.3352,,S10 S12 S13 S17 S7 S9,S10 S12 S13 S17 S7 S9
103,A69-1105-103,2016-05-27 15:31:55,1027.64,911.94,3.487,51.096818,5.110468,8,4.3,,,3.4868,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-05-27 15:32:29,1038.95,927.84,4.548,51.096961,5.110629,14,4.2,,,4.5480,,S10 S12 S13 S14 S17 S18 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 15:33:01,1032.97,933.07,5.003,51.097008,5.110544,12,4.2,,,5.0028,,S10 S12 S13 S14 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 15:33:52,1014.79,934.42,4.472,51.097021,5.110284,11,4.2,,,4.4722,,S10 S12 S13 S14 S17 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 15:34:25,1001.69,940.25,2.198,51.097073,5.110097,6,4.4,,,2.1982,,S12 S13 S14 S17 S18-2 S7 S8 S9,S12 S13 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-27 15:34:54,1001.18,959.83,3.108,51.097249,5.110090,10,4.3,,,3.1078,,S12 S13 S14 S16 S18-2 S7 S8 S9,S13 S16 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-27 15:35:31,1010.55,953.48,4.169,51.097192,5.110224,11,4.3,,,4.1690,,S10 S12 S13 S14 S17 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 15:36:06,1026.38,947.86,4.775,51.097141,5.110450,6,4.3,,,4.7754,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-05-27 15:36:40,1042.30,944.26,4.093,51.097109,5.110677,9,4.2,,,4.0932,,S12 S13 S14 S18-2 S7 S8 S9,S12 S13 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-27 15:37:10,1054.28,945.28,3.790,51.097118,5.110848,4,4.4,,,3.7900,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-05-27 15:37:32,1060.53,941.31,3.790,51.097082,5.110937,9,4.3,,,3.7900,,S10 S12 S13 S16 S7 S9,S10 S12 S13 S16 S7 S9
103,A69-1105-103,2016-05-27 15:37:55,1055.66,940.55,4.321,51.097076,5.110868,4,4.3,,,4.3206,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-05-27 15:38:18,1059.62,931.86,3.411,51.096997,5.110924,7,4.3,,,3.4110,,S12 S13 S7 S8 S9,S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 15:38:44,1065.82,919.02,4.169,51.096882,5.111013,10,4.4,,,4.1690,,S12 S13 S18 S18-2 S7 S8 S9,S12 S13 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-27 15:39:14,1079.32,910.12,3.563,51.096802,5.111205,4,5.4,,,3.5626,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-05-27 15:39:59,1108.16,900.14,3.563,51.096712,5.111617,1,43.3,,,3.5626,,S12 S13 S14 S7,S12 S13 S7
103,A69-1105-103,2016-05-27 15:42:47,1103.61,889.25,3.108,51.096614,5.111552,4,10.7,,,3.1078,,S10 S12 S13 S7 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-05-27 15:43:14,1178.72,846.67,3.032,51.096232,5.112624,2,184.7,,,3.0320,,S12 S13 S14 S17 S7 S8 S9,S12 S14 S7 S8
103,A69-1105-103,2016-05-27 16:05:00,1165.94,937.64,3.866,51.097049,5.112442,1,410.8,,,3.8658,,S10 S13 S14 S18-2 S9,S10 S14 S18-2
103,A69-1105-103,2016-05-27 16:09:57,1263.34,877.65,3.184,51.096510,5.113832,2,120.0,,,3.1836,,S12 S13 S14 S16 S7 S9,S12 S14 S16 S7
103,A69-1105-103,2016-05-27 16:11:38,1222.14,872.16,3.108,51.096461,5.113244,2,79.8,,,3.1078,,S10 S12 S13 S14 S18-2 S8 S9,S10 S12 S14 S8
103,A69-1105-103,2016-05-27 16:14:08,1150.75,872.68,2.729,51.096466,5.112225,2,334.2,,,2.7288,,S10 S12 S13 S14 S7 S8 S9,S10 S12 S13 S7
103,A69-1105-103,2016-05-27 16:14:42,1128.44,883.87,3.108,51.096566,5.111906,3,38.2,,,3.1078,,S10 S12 S13 S14 S18-2 S7 S8 S9,S10 S12 S13 S7 S9
103,A69-1105-103,2016-05-27 16:15:36,1118.68,890.45,3.032,51.096625,5.111767,2,35.9,,,3.0320,,S10 S13 S14 S16 S7 S8 S9,S10 S13 S7 S9
103,A69-1105-103,2016-05-27 16:16:02,1117.65,896.59,3.184,51.096680,5.111752,5,18.5,,,3.1836,,S10 S12 S13 S14 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-27 16:16:33,1117.70,895.38,3.184,51.096670,5.111753,2,34.8,,,3.1836,,S10 S13 S7 S9,S10 S13 S7 S9
103,A69-1105-103,2016-05-27 16:16:55,1107.36,900.40,2.956,51.096715,5.111606,4,9.6,,,2.9562,,S10 S12 S13 S14 S9,S10 S12 S13 S14 S9
103,A69-1105-103,2016-05-27 16:18:15,1076.10,920.59,3.714,51.096896,5.111159,13,4.6,,,3.7142,,S10 S12 S13 S14 S17 S18 S7 S8 S9,S10 S12 S13 S7 S8 S9
