groups_pas,groups_obs,ST07,ST08,ST09,ST10,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST18-2,soundspeed,synced_time,mean_BI
1721,11466,NA,NA,8304313.304711081,NA,8304313.295908081,8304313.281333081,8304313.361060081,NA,NA,NA,NA,NA,1477.9315231358858,2016-05-13 20:20:36.285638,28.6
1721,11467,NA,NA,NA,NA,NA,8304337.749562081,8304337.825720081,NA,NA,8304337.853799081,8304337.849412082,8304337.830474081,1477.930798205622,2016-05-13 20:21:00.753867,28.6
1721,11468,NA,8304365.11245808,8304365.078020081,8304365.1046900805,8304365.074402081,8304365.055083081,8304365.12438608,NA,NA,NA,8304365.15011408,NA,1477.9298316255495,2016-05-13 20:21:28.059388,28.6
1721,11469,NA,8304398.177904081,8304398.14558008,NA,NA,8304398.12308708,NA,NA,NA,NA,NA,8304398.19508908,1477.9289455879605,2016-05-13 20:22:01.127392,28.6
1721,11470,8304427.07840908,8304427.08572008,8304427.05559408,NA,8304427.05997508,8304427.0335020805,8304427.09313708,8304427.13314008,NA,NA,NA,8304427.10188808,1477.9279789939135,2016-05-13 20:22:30.037807,28.6
1721,11471,NA,NA,NA,NA,8304462.75380308,NA,NA,NA,NA,NA,NA,NA,1477.9272540444854,2016-05-13 20:23:05.758108,28.6
1721,11472,NA,NA,NA,NA,NA,8304497.40949808,8304497.46150908,NA,8304497.46801408,NA,NA,NA,1477.9269318431427,2016-05-13 20:23:40.413803,28.6
1721,11473,8304528.87707008,NA,8304528.84973708,NA,NA,NA,NA,NA,NA,NA,NA,8304528.89308808,1477.926448539731,2016-05-13 20:24:11.854042,28.6
1721,11474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8304553.83136008,1477.926126336525,2016-05-13 20:24:36.835665,28.6
1721,11475,NA,8304582.50537808,8304582.48362308,NA,NA,NA,NA,NA,8304582.516346079,NA,NA,NA,1477.9258041323874,2016-05-13 20:25:05.487928,28.6
1721,11476,NA,8304618.0925430795,NA,NA,NA,8304618.06494608,8304618.095102079,NA,8304618.10574408,NA,NA,8304618.105603079,1477.9251597217165,2016-05-13 20:25:41.069251,28.6
1721,11477,NA,8304651.976895079,8304651.968799079,NA,NA,8304651.961147079,NA,NA,NA,NA,NA,8304651.989337079,1477.9244347561182,2016-05-13 20:26:14.965452,28.6
1721,11478,NA,8304681.812217079,NA,NA,NA,8304681.808660079,8304681.812957079,NA,NA,NA,NA,8304681.823142079,1477.9237903387925,2016-05-13 20:26:44.812965,28.6
1721,11479,NA,8304704.196084079,8304704.192202079,NA,NA,8304704.193495079,8304704.202913079,NA,8304704.21097908,NA,NA,8304704.20999508,1477.9229848124776,2016-05-13 20:27:07.196507,28.6
1721,11480,NA,NA,8304727.88358708,NA,NA,8304727.88982608,8304727.89837008,NA,NA,NA,NA,NA,1477.9222598349013,2016-05-13 20:27:30.887892,28.6
1721,11481,NA,8304753.703653079,NA,NA,NA,NA,8304753.713133079,NA,8304753.71991408,NA,NA,8304753.717236079,1477.921695960425,2016-05-13 20:27:56.707958,28.6
1721,11482,NA,8304783.51027508,NA,NA,NA,NA,8304783.51050508,NA,8304783.52779608,NA,NA,8304783.51574108,1477.9210515295242,2016-05-13 20:28:26.514580,28.6
1721,11483,NA,8304805.92914208,NA,NA,NA,NA,8304805.9167600805,NA,8304805.94665708,8304805.94309308,NA,8304805.9233950805,1477.9203265408676,2016-05-13 20:28:48.921065,28.6
1721,11484,NA,8304829.339017079,NA,NA,NA,NA,8304829.32031708,NA,8304829.353022079,8304829.337813079,8304829.341363079,8304829.32175608,1477.9194404381312,2016-05-13 20:29:12.324622,28.6
1721,11485,NA,8304854.81130608,NA,NA,NA,NA,8304854.79497908,NA,NA,8304854.7986350795,NA,8304854.788331079,1477.9186348851972,2016-05-13 20:29:37.792636,28.6
1721,11486,NA,NA,NA,NA,NA,NA,8304884.49205108,NA,NA,8304884.49696008,8304884.49287308,8304884.48193508,1477.9179904391237,2016-05-13 20:30:07.486240,28.6
1721,11487,NA,8304905.98548808,NA,NA,NA,NA,8304905.96850308,NA,NA,8304905.97307708,8304905.975933081,8304905.962582081,1477.917265433398,2016-05-13 20:30:28.966887,28.6
1721,11488,NA,NA,NA,NA,NA,NA,8304927.667256081,NA,NA,8304927.6704940805,8304927.671494081,8304927.66233208,1477.9165404237792,2016-05-13 20:30:50.666637,28.6
1721,11489,NA,NA,NA,NA,NA,NA,8304949.262309081,NA,NA,8304949.264413081,8304949.266355081,8304949.258481081,1477.915895967324,2016-05-13 20:31:12.262786,28.6
1721,11490,8304995.443638082,8304995.380254081,NA,NA,NA,NA,8304995.352921082,8304995.404562081,8304995.393175081,8304995.3677510815,8304995.373297081,8304995.360397082,1477.9149292762531,2016-05-13 20:31:58.357226,28.6
1721,11491,NA,8305020.095738082,NA,NA,NA,NA,8305020.065981082,NA,8305020.111542082,8305020.094471082,NA,8305020.081867082,1477.9138820202388,2016-05-13 20:32:23.070286,28.6
1721,11492,NA,8305048.177447082,8305048.211817081,8305048.203987082,NA,NA,8305048.157750082,NA,NA,8305048.186194082,NA,8305048.171061082,1477.9129958735803,2016-05-13 20:32:51.162055,28.6
1721,11493,NA,8305082.418302081,8305082.447061081,8305082.442508081,NA,NA,8305082.405433081,NA,8305082.4358130805,NA,NA,8305082.417196081,1477.9120291613463,2016-05-13 20:33:25.409738,28.6
1721,11494,NA,8305114.178739081,8305114.197138081,8305114.197599081,NA,NA,8305114.178611081,NA,8305114.195800081,NA,NA,8305114.186415081,1477.9110624419254,2016-05-13 20:33:57.182916,28.6
1721,11495,8305139.532230081,8305139.492827081,8305139.498900081,8305139.507110082,NA,8305139.504827081,8305139.496073081,NA,8305139.510370081,NA,NA,8305139.504188081,1477.9099345932834,2016-05-13 20:34:22.497132,28.6
1721,11496,8305169.355494081,8305169.325250081,8305169.3220030805,NA,NA,8305169.321640081,8305169.327745081,NA,NA,NA,NA,8305169.337294081,1477.9088067353248,2016-05-13 20:34:52.325945,28.6
1721,11497,NA,8305191.590416081,8305191.583607081,NA,NA,8305191.579176081,8305191.592299081,NA,NA,8305191.620711082,8305191.624155082,8305191.601947081,1477.9077594295647,2016-05-13 20:35:14.583481,28.6
1721,11498,8305214.027040083,8305214.002683082,8305213.994808082,NA,NA,8305213.988611082,8305214.003253082,NA,8305214.017673083,NA,8305214.034221083,8305214.013701082,1477.9065509893594,2016-05-13 20:35:36.992916,28.6
1721,11499,NA,8305237.631859083,8305237.618393083,NA,8305237.646721084,8305237.608741083,8305237.634111083,NA,NA,NA,NA,8305237.643764083,1477.9054231020511,2016-05-13 20:36:00.613046,28.6
